vendor,language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
Zagzoog,EN,43A4Q,"43"" FHD,2K,VIDAA",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/51be0bb7-5cdf-49fd-9b2e-b6f6f1d798f5.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1417-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1417-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1417-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1417-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1417-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1417-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1417-Zagzoog_image_7.jpg
Zagzoog,EN,HD117227,"Dry Iron (1000)W, Aluminium Base",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/d449d0b6-611b-4126-9905-58835d0da285.jpeg""></p>",,115,59,,,5,10,https://zagzoog.com/uploads/project_thumb/1421-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1421-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1421-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1421-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1421-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1421-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1421-Zagzoog_image_7.jpg
Zagzoog,EN,GC16007,"Dry Iron (1200)W, Coating Base",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/4d80f23a-2177-497e-9609-d5ad5b897a93.jpeg""></p>",,172,79,,,5,10,https://zagzoog.com/uploads/project_thumb/1422-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1422-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1422-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1422-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1422-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1422-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1422-Zagzoog_image_7.jpg
Zagzoog,EN,DST102036,"Steam Iron (1800)W, Non Stick Base",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/d82dcc58-c4c7-4b75-9e97-96e2ac4822d8.jpeg""></p>",,149,79,,,5,10,https://zagzoog.com/uploads/project_thumb/1423-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1423-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1423-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1423-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1423-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1423-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1423-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1423-Zagzoog_image_8.jpg
Zagzoog,EN,DST301126,"Steam Iron (2100)W, Ceramic Base",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/fe6de665-cfe9-42b3-b88f-c4d4e8e1973c.jpeg""></p>",,253,109,,,5,10,https://zagzoog.com/uploads/project_thumb/1424-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1424-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1424-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1424-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1424-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1424-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1424-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1424-Zagzoog_image_8.jpg
Zagzoog,EN,DST304136,"Steam Iron (2600)W, Ceramic Base",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/1134772e-75db-4fbc-b677-d03301db37ff.jpeg""></p>",,345,159,,,5,10,https://zagzoog.com/uploads/project_thumb/1425-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1425-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1425-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1425-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1425-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1425-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1425-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1425-Zagzoog_image_8.jpg
Zagzoog,EN,DST201046,"Steam Iron (2000)W, Non Stick Base",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/204d1435-4733-4e95-a4f9-1210e9047d28.jpeg""></p>",,184,99,,,5,10,https://zagzoog.com/uploads/project_thumb/1426-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1426-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1426-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1426-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1426-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1426-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1426-Zagzoog_image_7.jpg
Zagzoog,EN,STE102046,"Garment Steamer (1800)W, (3) Steam Setting",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/91c2c65a-91c0-4870-9c5d-056164e1f980.jpeg""></p>",,517,229,,,5,10,https://zagzoog.com/uploads/project_thumb/1427-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1427-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1427-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1427-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1427-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1427-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1427-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1427-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1427-Zagzoog_image_9.jpg
Zagzoog,EN,NA22000,"Air Fryer (1500)W, (4.2)L, (13) Programs",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/dd379545-3e3d-4630-91eb-3f98629f26a4.jpeg""></p>",,644,259,,,5,10,https://zagzoog.com/uploads/project_thumb/1428-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1428-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1428-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1428-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1428-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1428-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1428-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1428-Zagzoog_image_8.jpg
Zagzoog,EN,NA32200,"Air Fryer (1400)W, (4.2)L, (12) Programs",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/d0d95817-68f2-4eaa-9f8b-214654b9b5dc.jpeg""></p>",,747,399,,,5,10,https://zagzoog.com/uploads/project_thumb/1429-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1429-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1429-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1429-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1429-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1429-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1429-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1429-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1429-Zagzoog_image_9.jpg
Zagzoog,EN,NA23000,"Air Fryer (1700)W, (6.2)L, (13) Programs",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/949e8f4d-df0e-47f1-9f69-2a8c12b8473e.jpeg""></p>",,805,349,,,5,10,https://zagzoog.com/uploads/project_thumb/1430-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1430-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1430-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1430-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1430-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1430-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1430-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1430-Zagzoog_image_8.jpg
Zagzoog,EN,NA35009,"Air Fryer (2750)W, (9L), (8) Programs, (2) Baskets",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/dc7eddb2-dca8-48e3-bca9-3188bb66ee5c.jpeg""></p>",,1449,699,,,5,10,https://zagzoog.com/uploads/project_thumb/1431-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1431-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1431-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1431-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1431-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1431-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1431-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1431-Zagzoog_image_8.jpg
Zagzoog,EN,AC092010,"Air Purifier (250)m3/h, Captures 99.97% allergens",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/66164bfa-3d39-4f25-a81d-152fd0b8d64f.jpeg""></p>",,1150,549,,,5,10,https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/1432-Zagzoog_image_10.jpg
Zagzoog,EN,AC171190,"Air Purifier (300)m3/h, Removes up to 99.9% of viruses",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/fa59a4a9-cace-4a1a-93e7-9c405d85379f.jpeg""></p>",,1782,949,,,5,10,https://zagzoog.com/uploads/project_thumb/1433-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1433-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1433-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1433-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1433-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1433-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1433-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1433-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1433-Zagzoog_image_9.jpg
Zagzoog,EN,HD630770,"Grill (1800-2200)W, (8) Functions, Food Thermometer",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/080b1f1c-327c-4171-8ffb-796ab6a88b20.jpeg""></p>",,920,489,,,5,10,https://zagzoog.com/uploads/project_thumb/1434-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1434-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1434-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1434-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1434-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1434-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1434-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1434-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1434-Zagzoog_image_9.jpg
Zagzoog,EN,HR204130,"Blender (450)W,Plastic Jar (1)L",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/b3f03f8a-5301-4fcb-b527-b352932946ae.jpeg""></p>",,253,129,,,5,10,https://zagzoog.com/uploads/project_thumb/1435-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1435-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1435-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1435-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1435-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1435-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1435-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1435-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1435-Zagzoog_image_9.jpg
Zagzoog,EN,HR254501,"Hand Blender (700)W, Jar Capacity (500)ml",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/7fff65f9-49fa-4ce1-8317-2b6851a58881.jpeg""></p>",,391,199,,,5,10,https://zagzoog.com/uploads/project_thumb/1436-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1436-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1436-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1436-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1436-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1436-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1436-Zagzoog_image_7.jpg
Zagzoog,EN,HD931490,"Kettle (2020)W, (1.7)L",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/fced9ac3-2e32-402d-9ca5-a96b9d7b98ed.jpeg""></p>",,230,109,,,5,10,https://zagzoog.com/uploads/project_thumb/1437-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1437-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1437-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1437-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1437-Zagzoog_image_5.jpg
Zagzoog,EN,HD935092,"Kettle (2200)W, (1.7)L",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/b1c1757d-447f-4b66-9992-a62d50caf088.jpeg""></p>",,253,129,,,5,10,https://zagzoog.com/uploads/project_thumb/1438-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1438-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1438-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1438-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1438-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1438-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1438-Zagzoog_image_7.jpg
Zagzoog,EN,HD933981,"Kettle (2200)W, (1.7)L - Glass",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/d45777ba-a2af-4ff0-8268-188b31ebfef7.jpeg""></p>",,391,179,,,5,10,https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/1439-Zagzoog_image_10.jpg
Zagzoog,EN,HR730290,"Food Processor (750)W, (1,5)L, (6) Accessories",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/dc2f580c-5836-44ac-834e-5ea2f0ddb4ed.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1440-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1440-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1440-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1440-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1440-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1440-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1440-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1440-Zagzoog_image_8.jpg
Zagzoog,EN,HD743220,"Coffee maker (750)W, (0.6)L - Blk",Electronics & Digital Products///Electronics,Philips,"<p><img src=""https://is2or.com/images/products/description_image/27336873-a199-489e-93c0-5857556e4468.jpeg""></p>",,276,109,,,5,10,https://zagzoog.com/uploads/project_thumb/1441-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1441-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1441-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1441-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1441-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1441-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1441-Zagzoog_image_7.jpg
Zagzoog,EN,GWC12AGC,Cool Wall 11600 Btu WiFi,Electronics & Digital Products///Electronics,GREE,"<p><img src=""https://is2or.com/images/products/description_image/d88655c0-a300-4fe6-a9f4-61ff96c9ef8b.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1442-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1442-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1442-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1442-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1442-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1442-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1442-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1442-Zagzoog_image_8.jpg
Zagzoog,EN,GWH30AGEXH,Hot/Cool Wall 28000Btu WiFi,Electronics & Digital Products///Electronics,GREE,"<p><img src=""https://is2or.com/images/products/description_image/0b28b4e3-b444-4209-9303-f8fc22c43fd1.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1443-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1443-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1443-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1443-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1443-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1443-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1443-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1443-Zagzoog_image_8.jpg
Zagzoog,EN,GWH36QFXH,Hot/Cool Wall 31800Btu WiFi,Electronics & Digital Products///Electronics,GREE,"<p><img src=""https://is2or.com/images/products/description_image/f7049d3d-9087-4837-8f54-92907ef63a7e.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1444-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1444-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1444-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1444-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1444-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1444-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1444-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1444-Zagzoog_image_8.jpg
Zagzoog,EN,GVC60AP,Cool Floor Inv 51000 Btu WiFi,Electronics & Digital Products///Electronics,GREE,"<p><img src=""https://is2or.com/images/products/description_image/4bc7c800-5869-4e66-867b-f06caad3071a.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1445-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1445-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1445-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1445-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1445-Zagzoog_image_5.jpg
