language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,DAN-49165,B & D Easy-Grip Microfiber Sponge 18QT-02,Supermarket///Retail///Packaged Products,B & D,B & D Easy-Grip Microfiber Sponge 18QT-02,B & D Easy-Grip Microfiber Sponge 18QT-02,14.0,14.0 SAR,piece,0.18,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/382/product/47455785.jpg
ar,DAN-49165,بي & دي إسفنجة ميكروفايبر سهلة الإمساك 18QT-02,Supermarket///Retail///Packaged Products,بي & دي,بي & دي إسفنجة ميكروفايبر سهلة الإمساك 18QT-02,B & D Easy-Grip Microfiber Sponge 18QT-02,14.0,14.0 SAR,piece,0.18,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/382/product/47455785.jpg
en,DAN-51565,"Geepas Refrigerator 3.1cft,Defrost Single Door GRF110SPE",Supermarket///Retail///Packaged Products,Geepas,Geepas Refrigerator 3.1cft Defrost Single Door GRF110SPE,Geepas Refrigerator 3.1cft Defrost Single Door GRF110SPE,599.0,599.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/575/product/60585895.jpg
ar,DAN-51565,جيباس ثلاجة 3.1 قدم باب واحد GRF110SPE,Supermarket///Retail///Packaged Products,جيباس,جيباس ثلاجة 3.1 قدم باب واحد GRF110SPE,Geepas Refrigerator 3.1cft Defrost Single Door GRF110SPE,599.0,599.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/575/product/60585895.jpg
en,DAN-47573,Impex Single Door Refrigerator 84L IMRF-140,Supermarket///Retail///Packaged Products,Impex,Impex Single Door Refrigerator 84L IMRF-140,Impex Single Door Refrigerator 84L IMRF-140,649.0,649.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/739/product/60567905.jpg
ar,DAN-47573,امبكس ثلاجة باب واحد 84 لتر IMRF-140,Supermarket///Retail///Packaged Products,امبكس,امبكس ثلاجة باب واحد 84 لتر IMRF-140,Impex Single Door Refrigerator 84L IMRF-140,649.0,649.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/739/product/60567905.jpg
en,DAN-51566,"Geepas Refrigerator 8.9cft ,Nofrost, Doubledoor Inoxsilvr, 251L GRF3309SSXN",Supermarket///Retail///Packaged Products,Geepas,Geepas Refrigerator 8.9cft  Nofrost  Doubledoor Inoxsilvr  251L GRF3309SSXN,Geepas Refrigerator 8.9cft  Nofrost  Doubledoor Inoxsilvr  251L GRF3309SSXN,1499.0,1499.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/576/product/60585905.PNG
ar,DAN-51566,جيباس ثلاجة 8.9 قدم 251 لتر GRF3309SSXN,Supermarket///Retail///Packaged Products,جيباس,جيباس ثلاجة 8.9 قدم 251 لتر GRF3309SSXN,Geepas Refrigerator 8.9cft  Nofrost  Doubledoor Inoxsilvr  251L GRF3309SSXN,1499.0,1499.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/576/product/60585905.PNG
en,DAN-3649,Dettol Original Instant Hand Sanitizer 50ml,Health & Beauty///Health,Dettol,Dettol Original Instant Hand Sanitizer 50ml,Dettol Original Instant Hand Sanitizer 50ml,16.5,16.5 SAR,piece,0.04,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/322/product/95508184_1.jpg
ar,DAN-3649,ديتول معقم فوري لليدين بالرائحة الأصلية ٥٠مل,Health & Beauty///Health,ديتول,ديتول معقم فوري لليدين بالرائحة الأصلية ٥٠مل,Dettol Original Instant Hand Sanitizer 50ml,16.5,16.5 SAR,piece,0.04,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/322/product/95508184_1.jpg
en,DAN-3648,Dettol Hand Sanitizer Original 200ml,Health & Beauty///Health,Dettol,Dettol Hand Sanitizer Original 200ml,Dettol Hand Sanitizer Original 200ml,42.95,42.95 SAR,piece,0.14,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/442/product/9556111634821_1.jpg
ar,DAN-3648,ديتول معقم فوري لليدين بالرائحة الأصلي ٢٠٠مل,Health & Beauty///Health,ديتول,ديتول معقم فوري لليدين بالرائحة الأصلي ٢٠٠مل,Dettol Hand Sanitizer Original 200ml,42.95,42.95 SAR,piece,0.14,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/442/product/9556111634821_1.jpg
en,DAN-3645,Dettol Hand Sanitizer Skin Care 200ml,Health & Beauty///Health,Dettol,Dettol Hand Sanitizer Skin Care 200ml,Dettol Hand Sanitizer Skin Care 200ml,42.95,42.95 SAR,piece,0.2,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/337/product/6295120005187.jpg
ar,DAN-3645,ديتول معقم لليدين العناية بالبشرة ٢٠٠مل,Health & Beauty///Health,ديتول,ديتول معقم لليدين العناية بالبشرة ٢٠٠مل,Dettol Hand Sanitizer Skin Care 200ml,42.95,42.95 SAR,piece,0.2,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/337/product/6295120005187.jpg
en,DAN-58004,B & D Lunch Bag - Girl Power,Sports & Hobbies///Toys///Learning Sets,B & D,B & D Lunch Bag - Girl Power,B & D Lunch Bag - Girl Power,39.0,39.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/573/product/47840475.jpg
ar,DAN-58004,بي & دي حقيبة غداء تصميم جيرل باور,Sports & Hobbies///Toys///Learning Sets,بي & دي,بي & دي حقيبة غداء تصميم جيرل باور,B & D Lunch Bag - Girl Power,39.0,39.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/573/product/47840475.jpg
en,DAN-58003,B & D Lunch Bag - Cute Donuts,Sports & Hobbies///Toys///Learning Sets,B & D,B & D Lunch Bag - Cute Donuts,B & D Lunch Bag - Cute Donuts,39.0,39.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/572/product/47840485.jpg
ar,DAN-58003,بي & دي حقيبة غداء تصميم دونات لطيفة,Sports & Hobbies///Toys///Learning Sets,بي & دي,بي & دي حقيبة غداء تصميم دونات لطيفة,B & D Lunch Bag - Cute Donuts,39.0,39.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/572/product/47840485.jpg
en,DAN-57850,B & D Lunch Bag - Cute Donuts,Sports & Hobbies///Toys///Learning Sets,B & D,B & D Lunch Bag - Cute Donuts,B & D Lunch Bag - Cute Donuts,39.0,39.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/407/product/47840445.jpg
ar,DAN-57850,بي & دي حقيبة غداء تصميم دونات لطيفة,Sports & Hobbies///Toys///Learning Sets,بي & دي,بي & دي حقيبة غداء تصميم دونات لطيفة,B & D Lunch Bag - Cute Donuts,39.0,39.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/407/product/47840445.jpg
en,DAN-3650,Dettol Spring Fresh Instant Hand Sanitizer 50ml,Health & Beauty///Health,Dettol,Dettol Spring Fresh Instant Hand Sanitizer 50ml,Dettol Spring Fresh Instant Hand Sanitizer 50ml,16.5,16.5 SAR,piece,0.05,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/327/product/6295120005156_1.jpg
ar,DAN-3650,ديتول معقم فوري لليدين برائحة انتعاش الربيع ٥٠مل,Health & Beauty///Health,ديتول,ديتول معقم فوري لليدين برائحة انتعاش الربيع ٥٠مل,Dettol Spring Fresh Instant Hand Sanitizer 50ml,16.5,16.5 SAR,piece,0.05,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/327/product/6295120005156_1.jpg
en,DAN-21836,Dettol Original Hand Sanitizer with Jacket 50 ml 50ml,Health & Beauty///Health,Dettol,Dettol Original Hand Sanitizer with Jacket 50 ml 50ml,Dettol Original Hand Sanitizer with Jacket 50 ml 50ml,20.95,20.95 SAR,piece,0.07,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/332/product/6295120027363_1.jpg
ar,DAN-21836,ديتول معقم اليدين الأصلي بغلاف ٥٠مل,Health & Beauty///Health,ديتول,ديتول معقم اليدين الأصلي بغلاف ٥٠مل,Dettol Original Hand Sanitizer with Jacket 50 ml 50ml,20.95,20.95 SAR,piece,0.07,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/332/product/6295120027363_1.jpg
en,DAN-22191,Kleenex Silk Soft Tissues 3*50 Tissue,Supermarket///Retail///Packaged Products,,Kleenex Silk Soft Tissues 3*50 Tissue,Kleenex Silk Soft Tissues 3*50 Tissue,15.75,15.75 SAR,piece,0.34,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/029/577/product/kleenex-silk-soft-tissues-54-tissue.jpg
ar,DAN-22191,كلينكس سيلك - مناديل ناعمة ٣*٥٠ منديل,Supermarket///Retail///Packaged Products,,كلينكس سيلك - مناديل ناعمة ٣*٥٠ منديل,Kleenex Silk Soft Tissues 3*50 Tissue,15.75,15.75 SAR,piece,0.34,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/029/577/product/kleenex-silk-soft-tissues-54-tissue.jpg
en,DAN-25865,Grand Star Hight Thickness Paper Cups (89ml) 3*40 pc,Supermarket///Retail///Packaged Products,,Grand Star Hight Thickness Paper Cups (89ml) 3*40 pc,Grand Star Hight Thickness Paper Cups (89ml) 3*40 pc,13.5,13.5 SAR,piece,0.35,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/037/560/product/grand-star-paper-cups-3oz-40-cups.jpg
ar,DAN-25865,جراند ستار - أكواب ورقية عالية السماكة (٨٩ مل) ٣*٤٠ قطعة,Supermarket///Retail///Packaged Products,,جراند ستار - أكواب ورقية عالية السماكة (٨٩ مل) ٣*٤٠ قطعة,Grand Star Hight Thickness Paper Cups (89ml) 3*40 pc,13.5,13.5 SAR,piece,0.35,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/037/560/product/grand-star-paper-cups-3oz-40-cups.jpg
en,DAN-17692,Food Store Yellow Cheddar Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Food Store,Food Store Yellow Cheddar Cheese 1kg,Food Store Yellow Cheddar Cheese 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/865/product/280352200000_%281%29.jpg
ar,DAN-17692,فود ستور جبن شيدر أصفر ١كغم,Supermarket///Retail///Cheese & Cold Cuts,فود ستور,فود ستور جبن شيدر أصفر ١كغم,Food Store Yellow Cheddar Cheese 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/865/product/280352200000_%281%29.jpg
en,DAN-40761,Food Store White Cheddar Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Food Store,Food Store White Cheddar Cheese 1kg,Food Store White Cheddar Cheese 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/866/product/280352300000_%281%29.jpg
ar,DAN-40761,فود ستور جبن شيدر أبيض ١كغم,Supermarket///Retail///Cheese & Cold Cuts,فود ستور,فود ستور جبن شيدر أبيض ١كغم,Food Store White Cheddar Cheese 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/866/product/280352300000_%281%29.jpg
en,DAN-21271,Danube Feta Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Feta Cheese 1kg,Danube Feta Cheese 1kg,21.0,21.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/838/product/280694500000.jpg
ar,DAN-21271,الدانوب جبنة فيتا ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب جبنة فيتا ١كغم,Danube Feta Cheese 1kg,21.0,21.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/838/product/280694500000.jpg
en,DAN-45408,The Three Cows Mozzarella Cheese Analogue 1kg,Supermarket///Retail///Cheese & Cold Cuts,The Three Cows,The Three Cows Mozzarella Cheese Analogue 1kg,The Three Cows Mozzarella Cheese Analogue 1kg,47.0,47.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/716/product/280308800000_%282%29.jpg
ar,DAN-45408,البقرات الثلاث شبيه جبنة موزاريلا ١كغم,Supermarket///Retail///Cheese & Cold Cuts,البقرات الثلاث,البقرات الثلاث شبيه جبنة موزاريلا ١كغم,The Three Cows Mozzarella Cheese Analogue 1kg,47.0,47.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/716/product/280308800000_%282%29.jpg
en,DAN-17687,Valbreso French Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Valbreso,Valbreso French Cheese 1kg,Valbreso French Cheese 1kg,79.95,79.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/810/product/280306900000.jpg
ar,DAN-17687,فالبريسو جبن فرنسي ١كغم,Supermarket///Retail///Cheese & Cold Cuts,فالبريسو,فالبريسو جبن فرنسي ١كغم,Valbreso French Cheese 1kg,79.95,79.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/810/product/280306900000.jpg
en,DAN-15743,L’emmenfield French Emmentaler Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,L’emmenfield,L’emmenfield French Emmentaler Cheese 1kg,L’emmenfield French Emmentaler Cheese 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/816/product/280353200000_.jpg
ar,DAN-15743,ليمينفيلد جبنة امنتال فرنسي ١كغم,Supermarket///Retail///Cheese & Cold Cuts,ليمينفيلد,ليمينفيلد جبنة امنتال فرنسي ١كغم,L’emmenfield French Emmentaler Cheese 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/816/product/280353200000_.jpg
en,DAN-45403,Avonmore Cheddar Cheese Red 1kg,Supermarket///Retail///Cheese & Cold Cuts,Avonmore,Avonmore Cheddar Cheese Red 1kg,Avonmore Cheddar Cheese Red 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/832/product/280635200000.jpg
ar,DAN-45403,أفونمور جبنة شيدر حمراء ١كغم,Supermarket///Retail///Cheese & Cold Cuts,أفونمور,أفونمور جبنة شيدر حمراء ١كغم,Avonmore Cheddar Cheese Red 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/832/product/280635200000.jpg
en,DAN-45404,Avonmore Cheddar Cheese White 1kg,Supermarket///Retail///Cheese & Cold Cuts,Avonmore,Avonmore Cheddar Cheese White 1kg,Avonmore Cheddar Cheese White 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/833/product/280635300000.jpg
ar,DAN-45404,أفونمور جبنة شيدر بيضاء ١كغم,Supermarket///Retail///Cheese & Cold Cuts,أفونمور,أفونمور جبنة شيدر بيضاء ١كغم,Avonmore Cheddar Cheese White 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/833/product/280635300000.jpg
en,DAN-50917,"ASUS Vivobook / Intel® Celeron® N4020  / 4GB RAM DDR4 / 128 SSD Hard / 15.6"" HD Anti-Glare / WIN11+ Office 365/AR-EN Kyeboard E510MA-BR633WS",Electronics & Digital///Electronics///Computers,ASUS,"ASUS Vivobook / Intel® Celeron® N4020  / 4GB RAM DDR4 / 128 SSD Hard / 15.6"" HD Anti-Glare / WIN11+ Office 365/AR-EN Kyeboard E510MA-BR633WS","ASUS Vivobook / Intel® Celeron® N4020  / 4GB RAM DDR4 / 128 SSD Hard / 15.6"" HD Anti-Glare / WIN11+ Office 365/AR-EN Kyeboard E510MA-BR633WS",1399.0,1399.0 SAR,piece,2.3,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/158/product/60575675.jpg
ar,DAN-50917,اسوس أسوس لاب توب فيفوبوك / انتل سيليرون-N4020 / 4GB RAM DDR4 / هارد 128 SSD / 15.6 انش HD مضاد للتوهج / ويندوز 11+ اوفيس 365/كيبورد عربي-انجليزي E510MA-BR633WS,Electronics & Digital///Electronics///Computers,اسوس,اسوس أسوس لاب توب فيفوبوك / انتل سيليرون-N4020 / 4GB RAM DDR4 / هارد 128 SSD / 15.6 انش HD مضاد للتوهج / ويندوز 11+ اوفيس 365/كيبورد عربي-انجليزي E510MA-BR633WS,"ASUS Vivobook / Intel® Celeron® N4020  / 4GB RAM DDR4 / 128 SSD Hard / 15.6"" HD Anti-Glare / WIN11+ Office 365/AR-EN Kyeboard E510MA-BR633WS",1399.0,1399.0 SAR,piece,2.3,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/158/product/60575675.jpg
en,DAN-46380,ASUS VivoBook Go 14 Flip Intel Celeron N4500 4RAM 128SSD BL SPEN TP1400KA-BZ0562,Electronics & Digital///Electronics///Computers,ASUS,ASUS VivoBook Go 14 Flip Intel Celeron N4500 4RAM 128SSD BL SPEN TP1400KA-BZ0562,ASUS VivoBook Go 14 Flip Intel Celeron N4500 4RAM 128SSD BL SPEN TP1400KA-BZ0562,1749.0,1749.0 SAR,piece,2.3,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/884/product/60548425.jpg
ar,DAN-46380,اسوس فيفو بوك 14 لابتوب 2 في 1 متحول 4RAM 128SSD TP1400KA-BZ0562,Electronics & Digital///Electronics///Computers,اسوس,اسوس فيفو بوك 14 لابتوب 2 في 1 متحول 4RAM 128SSD TP1400KA-BZ0562,ASUS VivoBook Go 14 Flip Intel Celeron N4500 4RAM 128SSD BL SPEN TP1400KA-BZ0562,1749.0,1749.0 SAR,piece,2.3,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/884/product/60548425.jpg
en,DAN-41142,FoodSaf Salad Wash 32Tablets,Home & Gardening///Home///Cleaning Products,FoodSaf,FoodSaf Salad Wash 32Tablets,FoodSaf Salad Wash 32Tablets,29.95,29.95 SAR,piece,0.49,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/070/490/product/501656439021.jpg
ar,DAN-41142,فود ساف مطهر لغسل السلطة ٣٢قرص,Home & Gardening///Home///Cleaning Products,فود ساف,فود ساف مطهر لغسل السلطة ٣٢قرص,FoodSaf Salad Wash 32Tablets,29.95,29.95 SAR,piece,0.49,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/070/490/product/501656439021.jpg
en,DAN-54425,Go Green Fruits & Vegetables Cleaner & Sterilizer 1L,Home & Gardening///Home///Cleaning Products,Go Green,Go Green Fruits & Vegetables Cleaner & Sterilizer 1L,Go Green Fruits & Vegetables Cleaner & Sterilizer 1L,23.0,23.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/526/product/628701168183.jpg
ar,DAN-54425,غو غرين منظف و معقم الخضار و الفواكه ١لتر,Home & Gardening///Home///Cleaning Products,غو غرين,غو غرين منظف و معقم الخضار و الفواكه ١لتر,Go Green Fruits & Vegetables Cleaner & Sterilizer 1L,23.0,23.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/526/product/628701168183.jpg
en,DAN-51152,Bindawood Flower Pot,Supermarket///Retail///Packaged Products,Bindawood,Bindawood Flower Pot,Bindawood Flower Pot,15.0,15.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/434/product/45109965.jpg
ar,DAN-51152,بن داوود اناء للزهور,Supermarket///Retail///Packaged Products,بن داوود,بن داوود اناء للزهور,Bindawood Flower Pot,15.0,15.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/434/product/45109965.jpg
en,DAN-51089,Bindawood Diy Inflatable Clock Asst Design,Supermarket///Retail///Packaged Products,Bindawood,Bindawood Diy Inflatable Clock Asst Design,Bindawood Diy Inflatable Clock Asst Design,29.0,29.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/371/product/45064975.jpg
ar,DAN-51089,بن داوود تصميم ساعة قابل للنفخ,Supermarket///Retail///Packaged Products,بن داوود,بن داوود تصميم ساعة قابل للنفخ,Bindawood Diy Inflatable Clock Asst Design,29.0,29.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/371/product/45064975.jpg
en,DAN-36083,L'Oréal Elvive Hyaluron Moisture Filling Shampoo 600ml,Health & Beauty///Beauty///Hair Care,L'Oréal,L'Oréal Elvive Hyaluron Moisture Filling Shampoo 600ml,L'Oréal Elvive Hyaluron Moisture Filling Shampoo 600ml,33.5,33.5 SAR,piece,0.62,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/089/121/product/361034065528.JPG
ar,DAN-36083,لوريال إلفيف شامبو مرطب بحمض الهيالورونيك ٦٠٠مل,Health & Beauty///Beauty///Hair Care,لوريال,لوريال إلفيف شامبو مرطب بحمض الهيالورونيك ٦٠٠مل,L'Oréal Elvive Hyaluron Moisture Filling Shampoo 600ml,33.5,33.5 SAR,piece,0.62,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/089/121/product/361034065528.JPG
en,DAN-42485,L'Oréal Elvive Total Repair Shampoo 600ml,Health & Beauty///Beauty///Hair Care,L'Oréal,L'Oréal Elvive Total Repair Shampoo 600ml,L'Oréal Elvive Total Repair Shampoo 600ml,32.0,32.0 SAR,piece,0.61,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/131/product/361034065116.jpg
ar,DAN-42485,لوريال الفيف شامبو للشعر معالجة كاملة ٦٠٠مل,Health & Beauty///Beauty///Hair Care,لوريال,لوريال الفيف شامبو للشعر معالجة كاملة ٦٠٠مل,L'Oréal Elvive Total Repair Shampoo 600ml,32.0,32.0 SAR,piece,0.61,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/131/product/361034065116.jpg
en,DAN-44887,Trill Budgie Seed Mix 500g,Sports & Hobbies///Sports///Pets,Trill,Trill Budgie Seed Mix 500g,Trill Budgie Seed Mix 500g,17.95,17.95 SAR,piece,0.5,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/077/866/product/931001277229.jpg
ar,DAN-44887,ترل خليط حبوب لطائر الطيب ٥٠٠غرام,Sports & Hobbies///Sports///Pets,ترل,ترل خليط حبوب لطائر الطيب ٥٠٠غرام,Trill Budgie Seed Mix 500g,17.95,17.95 SAR,piece,0.5,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/077/866/product/931001277229.jpg
en,DAN-44888,Trill Finch Seed Mix 500g,Sports & Hobbies///Sports///Pets,Trill,Trill Finch Seed Mix 500g,Trill Finch Seed Mix 500g,17.95,17.95 SAR,piece,0.5,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/077/867/product/931001280005.jpg
ar,DAN-44888,ترل خليط حبوب لطائر الحسون ٥٠٠غرام,Sports & Hobbies///Sports///Pets,ترل,ترل خليط حبوب لطائر الحسون ٥٠٠غرام,Trill Finch Seed Mix 500g,17.95,17.95 SAR,piece,0.5,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/077/867/product/931001280005.jpg
en,DAN-49956,Graduation Cap,Sports & Hobbies///Toys,,Graduation Cap,Graduation Cap,12.0,12.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/091/981/product/47643420.jpg
ar,DAN-49956,قبعة التخرج,Sports & Hobbies///Toys,,قبعة التخرج,Graduation Cap,12.0,12.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/091/981/product/47643420.jpg
en,DAN-49955,Graduation Cap,Sports & Hobbies///Toys,,Graduation Cap,Graduation Cap,9.0,9.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/091/980/product/47643410.jpg
ar,DAN-49955,قبعة التخرج,Sports & Hobbies///Toys,,قبعة التخرج,Graduation Cap,9.0,9.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/091/980/product/47643410.jpg
en,DAN-45845,Delsey Academie 2C Pencil Case Blue Printing,Fashion & Jewelry,Delsey,Delsey Academie 2C Pencil Case Blue Printing,Delsey Academie 2C Pencil Case Blue Printing,75.0,75.0 SAR,piece,0.22,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/080/755/product/321911052385.jpg
ar,DAN-45845,دلسي أكاديمي مقلمية بجيبين لون أزرق,Fashion & Jewelry,دلسي,دلسي أكاديمي مقلمية بجيبين لون أزرق,Delsey Academie 2C Pencil Case Blue Printing,75.0,75.0 SAR,piece,0.22,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/080/755/product/321911052385.jpg
en,DAN-23708,Danube Parmesan Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Parmesan Cheese 1kg,Danube Parmesan Cheese 1kg,99.95,99.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/821/product/280353500000__%281%29.jpg
ar,DAN-23708,الدانوب جبنة بارميزان ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب جبنة بارميزان ١كغم,Danube Parmesan Cheese 1kg,99.95,99.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/821/product/280353500000__%281%29.jpg
en,DAN-45419,Danube Crab Roll 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Crab Roll 1kg,Danube Crab Roll 1kg,175.0,175.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/079/100/product/3216.jpg
ar,DAN-45419,الدانوب لفائف السلطعون ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب لفائف السلطعون ١كغم,Danube Crab Roll 1kg,175.0,175.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/079/100/product/3216.jpg
en,DAN-51185,Bindawood Aloe In Ceramic Pot,Supermarket///Retail///Packaged Products,Bindawood,Bindawood Aloe In Ceramic Pot,Bindawood Aloe In Ceramic Pot,44.0,44.0 SAR,piece,0.44,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/467/product/45120895.jpg
