language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,11442-609,Sanita Table Cover Club Perforated Jumbo 40 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Table Cover Club Perforated Jumbo,37.95,37.95,piece,,14,5.69,https://go.farm.com.sa/public/uploads/items/11442/thumbnail_1747159105.webp
en,16446-2432,Sanita Trash Bags Lemon Scented 8 Gallons 30 Pieces,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags Lemon Scented 8 Gallons,7.95,7.95,piece,,32,1.19,https://go.farm.com.sa/public/uploads/items/16446/thumbnail_1747159257.webp
en,16538-2464,Sanita Trash Bags With Tie Medium 30 Gallons  13 Pieces,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags With Tie Medium 30 Gallons ,14.5,14.5,piece,,77,2.18,https://go.farm.com.sa/public/uploads/items/16538/thumbnail_1747159257.webp
en,11431-366,Sanita Table Cover Fashion Perforated 15 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Table Cover Fashion Perforated,12.5,12.5,piece,,50,1.88,https://go.farm.com.sa/public/uploads/items/11431/thumbnail_1747159105.webp
en,11434-960,Sanita Table Cover Hassir Perforated   30 Pieces 28 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Table Cover Hassir Perforated   30 Pieces,36.95,36.95,piece,,1000,5.54,https://go.farm.com.sa/public/uploads/items/11434/thumbnail_1747159105.webp
en,11434-242,Sanita Table Cover Hassir Perforated   30 Pieces 30 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Table Cover Hassir Perforated   30 Pieces,37.95,37.95,piece,,22,5.69,https://go.farm.com.sa/public/uploads/items/11434/thumbnail_1747159105.webp
en,11430-609,Sanita Table Cover Perforated 40 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Table Cover Perforated,37.95,37.95,piece,,1000,5.69,https://go.farm.com.sa/public/uploads/items/11430/thumbnail_1747159105.webp
en,11430-1063,Sanita Table Cover Perforated 45 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Table Cover Perforated,37.95,37.95,piece,,11,5.69,https://go.farm.com.sa/public/uploads/items/11430/thumbnail_1747159105.webp
en,11475-366,Sanita Cahrm Trash Bags 55 Gallon X Large 15 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Cahrm Trash Bags 55 Gallon X Large,14.95,14.95,piece,,267,2.24,https://go.farm.com.sa/public/uploads/items/11475/thumbnail_1747159105.webp
en,11462-242,Sanita   Trash Bags Small 5 Gallons 30 PC,Home & Gardening///Home///Cleaning Products,,,Sanita   Trash Bags Small 5 Gallons,6.95,6.95,piece,,30,1.04,https://go.farm.com.sa/public/uploads/items/11462/thumbnail_1747159105.webp
en,11493-366,Sanita   Trash Bagsx Large  With Tierose Scent    55 Gallons 15 PC,Home & Gardening///Home///Cleaning Products,,,Sanita   Trash Bagsx Large  With Tierose Scent    55 Gallons,28.95,28.95,piece,,429,4.34,https://go.farm.com.sa/public/uploads/items/11493/thumbnail_1747159105.webp
en,11492-366,Sanita Trash Bags With Tie Lavender Scent X Large 55 Gallons 15 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags With Tie Lavender Scent X Large 55 Gallons,28.95,28.95,piece,,238,4.34,https://go.farm.com.sa/public/uploads/items/11492/thumbnail_1747159105.webp
en,11490-366,Sanita Trash Bags With Tie X Large 55 Gallons 15 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags With Tie X Large 55 Gallons,27.95,27.95,piece,,430,4.19,https://go.farm.com.sa/public/uploads/items/11490/thumbnail_1747159105.webp
en,11486-240,Sanita Trash Bags For a Practical Closure 50 Gallons 20 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags For a Practical Closure 50 Gallons,23.95,23.95,piece,,50,3.59,https://go.farm.com.sa/public/uploads/items/11486/thumbnail_1747159105.webp
en,11478-295,Sanita Trash Bags X Large 55 Gallons 25 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags X Large 55 Gallons,21.95,21.95,piece,,354,3.29,https://go.farm.com.sa/public/uploads/items/11478/thumbnail_1747159105.webp
en,11485-384,Sanita Trash Bags For a Practical Closure 30 Gallons 24 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags For a Practical Closure 30 Gallons,23.95,23.95,piece,,998,3.59,https://go.farm.com.sa/public/uploads/items/11485/thumbnail_1747159105.webp
en,11485-240,Sanita Trash Bags For a Practical Closure 30 Gallons 20 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags For a Practical Closure 30 Gallons,23.95,23.95,piece,,15,3.59,https://go.farm.com.sa/public/uploads/items/11485/thumbnail_1747159105.webp
en,16540-2464,Sanita Trash Bags With Tie Large 50 Gallons 13 Pieces,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags With Tie Large 50 Gallons,14.5,14.5,piece,,195,2.18,https://go.farm.com.sa/public/uploads/items/16540/thumbnail_1747159257.webp
en,11476-1063,Sanita Trash Bags Extra Strong Medium 30 Gallons 45 PC,Home & Gardening///Home///Cleaning Products,,,Sanita Trash Bags Extra Strong Medium 30 Gallons,21.95,21.95,piece,,30,3.29,https://go.farm.com.sa/public/uploads/items/11476/thumbnail_1747159105.webp
en,11428-296,Maog Table Cover Perforated 50 PC,Home & Gardening///Home///Cleaning Products,,,Maog Table Cover Perforated,16.95,16.95,piece,,7,2.54,https://go.farm.com.sa/public/uploads/items/11428/thumbnail_1747159105.webp
en,17034-767,Maog Trash Bags 8 Gallons 3+1 Free 120 PC,Home & Gardening///Home///Cleaning Products,,,Maog Trash Bags 8 Gallons 3+1 Free,9.95,9.95,piece,,9,1.49,https://go.farm.com.sa/public/uploads/items/17034/thumbnail_1747159105.webp
en,16436-2432,Maog Table Cover Gold Silky 110 X 90 Cm 30 Pieces,Home & Gardening///Home///Cleaning Products,,,Maog Table Cover Gold Silky 110 X 90 Cm,35.5,35.5,piece,,8,5.33,https://go.farm.com.sa/public/uploads/items/16436/thumbnail_1747159257.webp
en,16430-2543,Maog Table Cover Jumbo Colorful Elegant  3825 CM,Home & Gardening///Home///Cleaning Products,,,Maog Table Cover Jumbo Colorful Elegant ,32.95,32.95,piece,,15,4.94,https://go.farm.com.sa/public/uploads/items/16430/thumbnail_1747159257.webp
en,11484-1069,Maog Trash Bags With Tie 30 Gallon 27 PC,Home & Gardening///Home///Cleaning Products,,,Maog Trash Bags With Tie 30 Gallon,25.5,25.5,piece,,22,3.83,https://go.farm.com.sa/public/uploads/items/11484/thumbnail_1747159105.webp
en,11428-296,Maog Table Cover Perforated 50 PC,Home & Gardening///Home///Cleaning Products,,,Maog Table Cover Perforated,16.95,16.95,piece,,7,2.54,https://go.farm.com.sa/public/uploads/items/11428/thumbnail_1747159105.webp
en,11425-291,Maog Table Cover Perforated 100 PC,Home & Gardening///Home///Cleaning Products,,,Maog Table Cover Perforated,32.95,32.95,piece,,47,4.94,https://go.farm.com.sa/public/uploads/items/11425/thumbnail_1747159105.webp
en,17034-767,Maog Trash Bags 8 Gallons 3+1 Free 120 PC,Home & Gardening///Home///Cleaning Products,,,Maog Trash Bags 8 Gallons 3+1 Free,9.95,9.95,piece,,9,1.49,https://go.farm.com.sa/public/uploads/items/17034/thumbnail_1747159105.webp
en,11483-240,Maog Trash Bags With Tie 50 Gallons 20 PC,Home & Gardening///Home///Cleaning Products,,,Maog Trash Bags With Tie 50 Gallons,25.5,25.5,piece,,49,3.83,https://go.farm.com.sa/public/uploads/items/11483/thumbnail_1747159105.webp
en,11482-302,Maog Trash Bags With Tie 55 Gallon 16 PC,Home & Gardening///Home///Cleaning Products,,,Maog Trash Bags With Tie 55 Gallon,25.5,25.5,piece,,212,3.83,https://go.farm.com.sa/public/uploads/items/11482/thumbnail_1747159105.webp
en,18184-2926,Plasti Net Table Cover Jambo Free Aluminium Foil 2000 CM,Home & Gardening///Home///Cleaning Products,,,Plasti Net Table Cover Jambo Free Aluminium Foil,33.5,33.5,piece,,16,5.03,https://go.farm.com.sa/public/uploads/items/18184/thumbnail_1747159442.webp
en,17945-771,Gulfmaid Trash Bags High Thickness 55 Gallons 18 PC,Home & Gardening///Home///Cleaning Products,,,Gulfmaid Trash Bags High Thickness 55 Gallons,24.25,24.25,piece,,40,3.64,https://go.farm.com.sa/public/uploads/items/17945/thumbnail_1747159442.webp
en,17859-608,Gulfmaid Trash Bags Roll 3+1 80 PC,Home & Gardening///Home///Cleaning Products,,,Gulfmaid Trash Bags Roll 3+1,19.5,19.5,piece,,6,2.93,https://go.farm.com.sa/public/uploads/items/17859/thumbnail_1747159442.webp
en,17852-226,Barkah Table Cover 30 Gallons 12 PC,Home & Gardening///Home///Cleaning Products,,,Barkah Table Cover 30 Gallons,5.5,5.5,piece,,64,0.83,https://go.farm.com.sa/public/uploads/items/17852/thumbnail_1747159442.webp
en,17849-1062,Plasti Net Trash Bags Extra Large Gallon 55 26 PC,Home & Gardening///Home///Cleaning Products,,,Plasti Net Trash Bags Extra Large Gallon 55,17.95,17.95,piece,,131,2.69,https://go.farm.com.sa/public/uploads/items/17849/thumbnail_1747159442.webp
en,16944-2693,Plasti Net Table Cover 100×80 Cm 40 Pieces × 4,Home & Gardening///Home///Cleaning Products,,,Plasti Net Table Cover 100×80 Cm,26.95,26.95,piece,,12,4.04,https://go.farm.com.sa/public/uploads/items/16944/thumbnail_1747159105.webp
en,16928-240,Plasti Net Trash Bags Bags High Thickness 30 Gallon 20 PC,Home & Gardening///Home///Cleaning Products,,,Plasti Net Trash Bags Bags High Thickness 30 Gallon,13.75,13.75,piece,,25,2.06,https://go.farm.com.sa/public/uploads/items/16928/thumbnail_1747159105.webp
en,16772-2667,4You Table Cover 110 × 100 Cm,Home & Gardening///Home///Cleaning Products,,,4You Table Cover,25.95,25.95,piece,,16,3.89,https://go.farm.com.sa/public/uploads/items/16772/thumbnail_1747159105.webp
en,16447-2236,Hala Trash Bags Thick and Strong 95 X 76 Cm 50 Gallon  10 Pieces,Home & Gardening///Home///Cleaning Products,,,Hala Trash Bags Thick and Strong 95 X 76 Cm 50 Gallon ,5.5,5.5,piece,,457,0.83,https://go.farm.com.sa/public/uploads/items/16447/thumbnail_1747159257.webp
en,16442-1973,Golden Trash Bags 30 Gallons   1 KG,Home & Gardening///Home///Cleaning Products,,,Golden Trash Bags 30 Gallons ,14.95,14.95,piece,,5,2.24,https://go.farm.com.sa/public/uploads/items/16442/thumbnail_1747159257.webp
en,16433-2405,Gulfmaid Table Cover Perforated Large 1Pieces,Home & Gardening///Home///Cleaning Products,,,Gulfmaid Table Cover Perforated Large,21.95,21.95,piece,,20,3.29,https://go.farm.com.sa/public/uploads/items/16433/thumbnail_1747159257.webp
en,16431-2215,Hala Table Cover Size 100 X 100 Cm Large  100 Pieces,Home & Gardening///Home///Cleaning Products,,,Hala Table Cover Size 100 X 100 Cm Large ,21.95,21.95,piece,,51,3.29,https://go.farm.com.sa/public/uploads/items/16431/thumbnail_1747159257.webp
en,16427-2094,Plasti Net Table Cover 5 Pieces,Home & Gardening///Home///Cleaning Products,,,Plasti Net Table Cover,25.5,25.5,piece,,9,3.83,https://go.farm.com.sa/public/uploads/items/16427/thumbnail_1747159257.webp
en,11499-242,GULFMAID Alkaleej Trash Bags Roll Gallon 10 30 PC,Home & Gardening///Home///Cleaning Products,,,GULFMAID Alkaleej Trash Bags Roll Gallon 10,6.5,6.5,piece,,20,0.98,https://go.farm.com.sa/public/uploads/items/11499/thumbnail_1747159105.webp
en,11497-242,Gulfmaid Trash Bags Roll 30 PC,Home & Gardening///Home///Cleaning Products,,,Gulfmaid Trash Bags Roll,4.95,4.95,piece,,23,0.74,https://go.farm.com.sa/public/uploads/items/11497/thumbnail_1747159105.webp
en,11480-1063,Plasti Net Trash Bags Medium Thick  30 Gallon 45 PC,Home & Gardening///Home///Cleaning Products,,,Plasti Net Trash Bags Medium Thick  30 Gallon,17.95,17.95,piece,,79,2.69,https://go.farm.com.sa/public/uploads/items/11480/thumbnail_1747159105.webp
en,11468-366,Club Trash Bags 20 Gallons 15 PC,Home & Gardening///Home///Cleaning Products,,,Club Trash Bags 20 Gallons,7.5,7.5,piece,,40,1.13,https://go.farm.com.sa/public/uploads/items/11468/thumbnail_1747159105.webp
en,11467-242,Club Trash Bags Medium 10 Gallons 30 PC,Home & Gardening///Home///Cleaning Products,,,Club Trash Bags Medium 10 Gallons,9.95,9.95,piece,,46,1.49,https://go.farm.com.sa/public/uploads/items/11467/thumbnail_1747159105.webp
en,11466-242,Club Trash Bags Medium 8 Gallons 30 PC,Home & Gardening///Home///Cleaning Products,,,Club Trash Bags Medium 8 Gallons,7.5,7.5,piece,,10,1.13,https://go.farm.com.sa/public/uploads/items/11466/thumbnail_1747159105.webp
en,11465-242,Club Trash Bags Small 5 Gallons 30 PC,Home & Gardening///Home///Cleaning Products,,,Club Trash Bags Small 5 Gallons,5.95,5.95,piece,,21,0.89,https://go.farm.com.sa/public/uploads/items/11465/thumbnail_1747159105.webp
en,11458-1065,Club Trash Bags Medium 10 Gallons 81 PC,Home & Gardening///Home///Cleaning Products,,,Club Trash Bags Medium 10 Gallons,25.95,25.95,piece,,39,3.89,https://go.farm.com.sa/public/uploads/items/11458/thumbnail_1747159105.webp
en,11453-1063,Plasti Net Trash Bags Large Strong  Gallon 50 45 PC,Home & Gardening///Home///Cleaning Products,,,Plasti Net Trash Bags Large Strong  Gallon 50,17.95,17.95,piece,,52,2.69,https://go.farm.com.sa/public/uploads/items/11453/thumbnail_1747159105.webp
en,11452-240,Plasti Net Trash Bags High Thickness Large 50 Gallon 20 PC,Home & Gardening///Home///Cleaning Products,,,Plasti Net Trash Bags High Thickness Large 50 Gallon,13.75,13.75,piece,,88,2.06,https://go.farm.com.sa/public/uploads/items/11452/thumbnail_1747159105.webp
en,11448-242,Plasti Net Trash Bags Small 30 PC,Home & Gardening///Home///Cleaning Products,,,Plasti Net Trash Bags Small,4.95,4.95,piece,,37,0.74,https://go.farm.com.sa/public/uploads/items/11448/thumbnail_1747159105.webp
en,11439-1058,Mega Table Cover 3825 CM,Home & Gardening///Home///Cleaning Products,,,Mega Table Cover,36.5,36.5,piece,,8,5.48,https://go.farm.com.sa/public/uploads/items/11439/thumbnail_1747159105.webp
en,11437-1115,Camel Table Cover Roll 6 Rolls,Home & Gardening///Home///Cleaning Products,,,Camel Table Cover Roll,22.5,22.5,piece,,14,3.38,https://go.farm.com.sa/public/uploads/items/11437/thumbnail_1747159105.webp
en,11443-771,Napco Table Cover High Thickness 18 PC,Home & Gardening///Home///Cleaning Products,,,Napco Table Cover High Thickness,18.95,18.95,piece,,33,2.84,https://go.farm.com.sa/public/uploads/items/11443/thumbnail_1747159105.webp
en,11445-366,Napco Table Cover Club 15 PC,Home & Gardening///Home///Cleaning Products,,,Napco Table Cover Club,12.95,12.95,piece,,998,1.94,https://go.farm.com.sa/public/uploads/items/11445/thumbnail_1747159105.webp
en,11445-943,Napco Table Cover Club 14 PC,Home & Gardening///Home///Cleaning Products,,,Napco Table Cover Club,12.95,12.95,piece,,67,1.94,https://go.farm.com.sa/public/uploads/items/11445/thumbnail_1747159105.webp
en,17943-1029,Gulfmaid Trash Bags Tie 50 Gallons 22 PC,Home & Gardening///Home///Cleaning Products,,,Gulfmaid Trash Bags Tie 50 Gallons,24.25,24.25,piece,,11,3.64,https://go.farm.com.sa/public/uploads/items/17943/thumbnail_1747159442.webp
en,17842-1115,Barkah Table Cover 6 Rolls,Home & Gardening///Home///Cleaning Products,,,Barkah Table Cover,23.5,23.5,piece,,16,3.53,https://go.farm.com.sa/public/uploads/items/17842/thumbnail_1747159442.webp
en,17839-1067,Barkah Table Cover 4 Roll,Home & Gardening///Home///Cleaning Products,,,Barkah Table Cover,19.95,19.95,piece,,9,2.99,https://go.farm.com.sa/public/uploads/items/17839/thumbnail_1747159442.webp
en,16432-2544,Hala Table Cover Size 100 X 100 Cm  40 Mattresses,Home & Gardening///Home///Cleaning Products,,,Hala Table Cover Size 100 X 100 Cm ,7.5,7.5,piece,,19,1.13,https://go.farm.com.sa/public/uploads/items/16432/thumbnail_1747159257.webp
en,16444-2223,Plasti Net Trash Bags Medium 30 Gallon  20 Pieces,Home & Gardening///Home///Cleaning Products,,,Plasti Net Trash Bags Medium 30 Gallon ,13.75,13.75,piece,,25,2.06,https://go.farm.com.sa/public/uploads/items/16444/thumbnail_1747159257.webp
en,16443-1973,Golden Trash Bags 50 Gallons   1 KG,Home & Gardening///Home///Cleaning Products,,,Golden Trash Bags 50 Gallons ,14.95,14.95,piece,,7,2.24,https://go.farm.com.sa/public/uploads/items/16443/thumbnail_1747159257.webp
en,16429-2413,4 You Table Cover 110 × 100 Cm  80 Pieces,Home & Gardening///Home///Cleaning Products,,,4 You Table Cover 110 × 100 Cm ,45.95,45.95,piece,,15,6.89,https://go.farm.com.sa/public/uploads/items/16429/thumbnail_1747159257.webp
en,16428-2542,Barkah Table Cover  5400 CM,Home & Gardening///Home///Cleaning Products,,,Barkah Table Cover ,40.95,40.95,piece,,7,6.14,https://go.farm.com.sa/public/uploads/items/16428/thumbnail_1747159257.webp
en,11503-242,Rema Trash Bags Tie 50 Gallons 30 PC,Home & Gardening///Home///Cleaning Products,,,Rema Trash Bags Tie 50 Gallons,9.5,9.5,piece,,3,1.43,https://go.farm.com.sa/public/uploads/items/11503/thumbnail_1747159105.webp
en,11498-242,Gulfmaid Trash Bags 30 PC,Home & Gardening///Home///Cleaning Products,,,Gulfmaid Trash Bags,5.95,5.95,piece,,25,0.89,https://go.farm.com.sa/public/uploads/items/11498/thumbnail_1747159105.webp
en,11474-758,Club Trash Bags Large 50 Gallons 20 Bag,Home & Gardening///Home///Cleaning Products,,,Club Trash Bags Large 50 Gallons,14.95,14.95,piece,,76,2.24,https://go.farm.com.sa/public/uploads/items/11474/thumbnail_1747159105.webp
en,11470-240,Grand Star Trash Bags Tie Bag Extra Large 55 Gallon 20 PC,Home & Gardening///Home///Cleaning Products,,,Grand Star Trash Bags Tie Bag Extra Large 55 Gallon,24.25,24.25,piece,,235,3.64,https://go.farm.com.sa/public/uploads/items/11470/thumbnail_1747159105.webp
en,11469-169,Hala Trash Bags 30 Gallons Large 8 PC,Home & Gardening///Home///Cleaning Products,,,Hala Trash Bags 30 Gallons Large,5.5,5.5,piece,,64,0.83,https://go.farm.com.sa/public/uploads/items/11469/thumbnail_1747159105.webp
en,11447-191,Hala Table Cover  100X100 3 PC,Home & Gardening///Home///Cleaning Products,,,Hala Table Cover  100X100,7.5,7.5,piece,,25,1.13,https://go.farm.com.sa/public/uploads/items/11447/thumbnail_1747159105.webp
en,11460-965,Club Trash Bags Medium 8 Gallon 104 PC,Home & Gardening///Home///Cleaning Products,,,Club Trash Bags Medium 8 Gallon,25.95,25.95,piece,,6,3.89,https://go.farm.com.sa/public/uploads/items/11460/thumbnail_1747159105.webp
en,11471-295,Barkah Trash Bags  55 Gallon 25 PC,Home & Gardening///Home///Cleaning Products,,,Barkah Trash Bags  55 Gallon,25.95,25.95,piece,,22,3.89,https://go.farm.com.sa/public/uploads/items/11471/thumbnail_1747159105.webp
en,11479-240,Barkah Trash Bags 10 Gallon 20 PC,Home & Gardening///Home///Cleaning Products,,,Barkah Trash Bags 10 Gallon,6.9,6.9,piece,,41,1.04,https://go.farm.com.sa/public/uploads/items/11479/thumbnail_1747159105.webp
en,11495-1062,Gulfmaid Trash Bags Tie 30 Gallon 26 PC,Home & Gardening///Home///Cleaning Products,,,Gulfmaid Trash Bags Tie 30 Gallon,24.25,24.25,piece,,7,3.64,https://go.farm.com.sa/public/uploads/items/11495/thumbnail_1747159105.webp
en,11435-2830,Sanita Cahrm Table Cover 2 M  X 6,Home & Gardening///Home///Cleaning Products,,,Sanita Cahrm Table Cover,37.95,37.95,piece,,36,5.69,https://go.farm.com.sa/public/uploads/items/11435/thumbnail_1747159105.webp
en,1776-379,Hala Table Cover 85 × 95 CM 30 PC,Home & Gardening///Home///Cleaning Products,,,Hala Table Cover,14.95,14.95,piece,,11,2.24,https://go.farm.com.sa/public/uploads/items/1776/thumbnail_1747159105.webp
en,1776-1771,Hala Table Cover 100 x 100 CM 60 PC,Home & Gardening///Home///Cleaning Products,,,Hala Table Cover,14.95,14.95,piece,,11,2.24,https://go.farm.com.sa/public/uploads/items/1776/thumbnail_1747159105.webp
en,16282-2507,Fairy Dishwashing Liquid Plus  1250 ML,Home & Gardening///Home///Cleaning Products,,,Fairy Dishwashing Liquid Plus ,27.95,27.95,piece,,10,4.19,https://go.farm.com.sa/public/uploads/items/16282/thumbnail_1747159257.webp
en,11047-368,Fairy Dishwashing Liquid Plus Original 800 ML,Home & Gardening///Home///Cleaning Products,,,Fairy Dishwashing Liquid Plus Original,19.5,19.5,piece,,60,2.93,https://go.farm.com.sa/public/uploads/items/11047/thumbnail_1747159257.webp
en,11043-37,Fairy Dishwashing Liquid Soft On Hands Lemon Blossom 1 L,Home & Gardening///Home///Cleaning Products,,,Fairy Dishwashing Liquid Soft On Hands Lemon Blossom,19.95,19.95,piece,,34,2.99,https://go.farm.com.sa/public/uploads/items/11043/thumbnail_1747159257.webp
en,11031-37,Fairy Dishwashing Liquid Original 1 L,Home & Gardening///Home///Cleaning Products,,,Fairy Dishwashing Liquid Original,20.5,20.5,piece,,25,3.08,https://go.farm.com.sa/public/uploads/items/11031/thumbnail_1747159257.webp
en,17414-1010,Fairy Dishwashing Liquid Lemon Scent 1250 ML,Home & Gardening///Home///Cleaning Products,,,Fairy Dishwashing Liquid Lemon Scent,27.95,27.95,piece,,22,4.19,https://go.farm.com.sa/public/uploads/items/17414/thumbnail_1747159105.webp
en,16281-2507,Fairy Dishwashing Liquid Plus Antibacterial  1250 ML,Home & Gardening///Home///Cleaning Products,,,Fairy Dishwashing Liquid Plus Antibacterial ,27.95,27.95,piece,,58,4.19,https://go.farm.com.sa/public/uploads/items/16281/thumbnail_1747159257.webp
en,11048-368,Fairy Dishwashing Liquid Plus Lemon 800 ML,Home & Gardening///Home///Cleaning Products,,,Fairy Dishwashing Liquid Plus Lemon,19.5,19.5,piece,,102,2.93,https://go.farm.com.sa/public/uploads/items/11048/thumbnail_1747159257.webp
en,11044-61,Fairy Dishwashing Liquid Soft On Hands With Rose 1.5 L,Home & Gardening///Home///Cleaning Products,,,Fairy Dishwashing Liquid Soft On Hands With Rose,32.5,32.5,piece,,6,4.88,https://go.farm.com.sa/public/uploads/items/11044/thumbnail_1747159257.webp
en,11032-61,Fairy Dishwashing Liquid Original 1.5 L,Home & Gardening///Home///Cleaning Products,,,Fairy Dishwashing Liquid Original,28.95,28.95,piece,,76,4.34,https://go.farm.com.sa/public/uploads/items/11032/thumbnail_1747159257.webp
en,11021-37,Gento Dishwashing Liquid Lemon Freshness 1 L,Home & Gardening///Home///Cleaning Products,,,Gento Dishwashing Liquid Lemon Freshness,7.95,7.95,piece,,6,1.19,https://go.farm.com.sa/public/uploads/items/11021/thumbnail_1747159257.webp
en,11003-44,Pril Dishwashing Liquid Apple 500 ML,Home & Gardening///Home///Cleaning Products,,,Pril Dishwashing Liquid Apple,107.0,107,piece,,15,16.05,https://go.farm.com.sa/public/uploads/items/11003/thumbnail_1747159257.webp
en,11002-44,Pril Dishwashing Liquid Lemon 500 ML,Home & Gardening///Home///Cleaning Products,,,Pril Dishwashing Liquid Lemon,107.0,107,piece,,7,16.05,https://go.farm.com.sa/public/uploads/items/11002/thumbnail_1747159257.webp
en,11011-212,Lux Dishwashing Liquid Lemon 750 ML,Home & Gardening///Home///Cleaning Products,,,Lux Dishwashing Liquid Lemon,13.75,13.75,piece,,14,2.06,https://go.farm.com.sa/public/uploads/items/11011/thumbnail_1747159257.webp
en,11012-1010,Lux Dishwashing Liquid Lemon 1250 ML,Home & Gardening///Home///Cleaning Products,,,Lux Dishwashing Liquid Lemon,12.95,12.95,piece,,20,1.94,https://go.farm.com.sa/public/uploads/items/11012/thumbnail_1747159257.webp
en,11015-1010,Lux Dishwashing Liquid Lemon 1250 ML,Home & Gardening///Home///Cleaning Products,,,Lux Dishwashing Liquid Lemon,12.95,12.95,piece,,51,1.94,https://go.farm.com.sa/public/uploads/items/11015/thumbnail_1747159257.webp
en,16953-37,Dac Dishwashing Liquid Grease Cutting Lemon 1 L,Home & Gardening///Home///Cleaning Products,,,Dac Dishwashing Liquid Grease Cutting Lemon,14.95,14.95,piece,,46,2.24,https://go.farm.com.sa/public/uploads/items/16953/thumbnail_1747159105.webp
en,16610-1945,Jif Dishwashing Liquid Pure For Sensitive Skin  750 ML,Home & Gardening///Home///Cleaning Products,,,Jif Dishwashing Liquid Pure For Sensitive Skin,10.95,10.95,piece,,50,1.64,https://go.farm.com.sa/public/uploads/items/16610/thumbnail_1747159257.webp
en,11248-38,Finish Cleaner Dishwasher 250 ML,Home & Gardening///Home///Cleaning Products,,,Finish Cleaner Dishwasher,32.95,32.95,piece,,6,4.94,https://go.farm.com.sa/public/uploads/items/11248/thumbnail_1747159105.webp
en,11026-37,Finish Soap Dishwasher Concentrated Gel Glass Protection Lemon Sparkle 1 L 1 L,Home & Gardening///Home///Cleaning Products,,,Finish Soap Dishwasher Concentrated Gel Glass Protection Lemon Sparkle 1 L,88.95,88.95,piece,,4,13.34,https://go.farm.com.sa/public/uploads/items/11026/thumbnail_1747159257.webp
en,11024-37,Britex Dishwashing Liquid Lemon 1 L,Home & Gardening///Home///Cleaning Products,,,Britex Dishwashing Liquid Lemon,15.5,15.5,piece,,162,2.33,https://go.farm.com.sa/public/uploads/items/11024/thumbnail_1747159257.webp
en,11006-245,Finish Soap Dishwasher Salt 2 KG,Home & Gardening///Home///Cleaning Products,,,Finish Soap Dishwasher Salt,32.95,32.95,piece,,20,4.94,https://go.farm.com.sa/public/uploads/items/11006/thumbnail_1747159257.webp
